,bcc-csm1-1,CCSM4,CSIRO-Mk3L,FGOALS-gl,GISS-E2-R,HadCM3,IPSL-CM5A-LR,MIROC-ES2L,MPI-ESM-P,MRI-CGCM3,MRI-ESM2-0,CESM1-LME,CESM2,MPI-ESM1-2-LR,EC-Earth3-Veg-LR,MIROC-ESM,INM-CM4-8
176,286.8029165,284.9952125,287.1557382524952,286.6208373,287.55318054344804,286.4126776837556,285.0900988,288.26999450728715,286.6964101236025,286.7348027,287.40435604993013,286.1403667,284.72798214474284,286.41642705546826,287.34421215279326,287.76179801748094,286.56424997578443
177,286.6621012,284.8654076,287.20290696388946,286.9297572408239,287.48557984848054,286.4294974755927,285.145287,288.20907353526815,286.5326421603724,286.7852124,287.3863714430593,286.091165,284.70863261651033,286.435453484689,287.2755286439795,287.71348959441235,286.6416502122921
178,286.7618859,284.7146689,287.150617,287.0101902920455,287.8008539435854,286.3573012,285.0027994,288.24944640469465,286.5644082,286.7763016,287.26438166987356,286.0529237,284.94969001881003,286.5178522283229,287.1798480547368,287.588341,286.83156182038385
179,286.7907689,284.7174404,287.1221711,286.8212846,287.63833983960785,286.2524758,284.9886801,288.14156823188137,286.742435,286.7327035,287.2661866760677,286.0758978,284.7903386126894,286.3226939415092,287.1330269456325,287.5441322,286.65234043679357
180,286.8103836513554,284.7621120267813,287.2489251,286.9541429,287.5501682563214,286.3507266,285.20873866112635,288.1115585998974,286.6337422,286.5883562858226,287.2514979534559,286.21395862009825,284.7137507530518,286.25584841546237,287.1117307889175,287.6215574,286.58459694758074
181,286.7175597,284.7398568,287.306555,286.6968142,287.59957909428095,286.2819928,285.0863067,288.25379970365077,286.56685,286.803481,287.15126595599577,286.4292265,284.5507017874376,286.4342111893579,287.1271283127014,287.5153701,286.55944365239156
182,286.7456691,284.7400299,287.3172456,286.7521114,287.59465796312645,286.3517305,284.9642882,288.13445277362024,286.5306782,286.7813163,287.28906340380064,286.3664858,284.7046823481875,286.4249450490482,287.08445387158184,287.6910724,286.55940366974164
183,286.7350291,284.7774694,287.2408055,286.7413539,287.5658544602546,286.4215743,284.6442859,288.02362708640834,286.4369306,286.8327752,287.45644625547965,286.4208102,284.77346321165396,286.51842070549714,287.0387580243157,287.767361,286.54769292587304
184,286.658863,284.7651757,287.211136,286.8685064,287.6376638121541,286.4581496,284.9003663,288.1494705012284,286.4676969,286.7306794,287.3577525944734,286.4497456,284.6609381565853,286.4300378467871,287.02800959560113,287.6559267,286.482872004822
185,286.6739359,284.9564134,287.2036146,286.9150666,287.6292913583697,286.2878167,284.9080509,288.1470838369995,286.5658132,286.6260334,287.1403243082999,286.4455063,284.5920667837827,286.2466314526832,287.03696567455853,287.5870935,286.57519996798214
186,286.692091,284.9225073,287.2169137,286.6871784,287.7060895307572,286.2169736,284.9054023,288.221236823682,286.4593966,286.729311,287.0825703982394,286.4307759,284.9382561393513,286.36832662544464,287.05726532083065,287.9372004,286.55624007578655
187,286.7162023,284.8844668,287.1779436,286.7805279,287.6159526650107,286.1972259,284.7561468,288.20854400249715,286.5033769,286.7659294,287.2262534037392,286.2402045,284.84597786604985,286.4509045173526,287.02476856724934,287.844033,286.5193610008557
188,286.8690497,284.7926258,287.2198951,286.9257639,287.5341390451305,286.3910799,284.5039778,288.1314328993038,286.5576401,286.6982566,287.4360075180617,286.191385,284.52574851985645,286.51496037077254,287.11598895845253,287.520447,286.6663593028041
189,286.7433587,284.9354279,287.1047499,286.6837047,287.6196491308138,286.6505574,284.61855,287.96702007728715,286.5939443,286.6242261,287.58257751879387,286.2351096,284.8039313522368,286.1817048601374,287.3804003921622,287.7027505,286.77014150148574
190,286.82357131367513,285.0050065826984,287.13207156043455,286.8412994,287.50488501361565,286.78565458866603,284.70224331094204,287.9764325968362,286.799721160815,286.74233227992596,287.47865398194955,286.2709605810656,284.80276058322806,285.7823031514782,286.92180621969055,287.85311659407284,286.62172637850455
191,286.7082546,284.8561027,287.2486896823715,286.827192,287.2364797439859,286.59636285434317,284.8452843,288.29414647895356,286.67632428353096,286.6202354,287.50727451927474,286.2877035,284.7071423615363,286.0807786113966,287.1106340454148,287.99581779016563,286.6087887886651
192,286.7549299,284.6913451,287.09819546425217,286.9385307,287.24505330780516,286.48637649545674,285.0642904,288.3019544240079,286.59064759649686,286.7186561,287.39053764676686,286.3138455,284.6966476286517,286.3808855426271,287.1115946628163,287.84813358253496,286.6016673007497
193,286.7656988,284.6955515,287.16762636652527,286.6482778,287.4195902426201,286.38080138063145,284.8604426,287.9728781603976,286.6434443183527,286.7367141,287.4261184091036,286.4427503,284.82063844482093,286.3913893298796,287.08077971015916,287.94267920805663,286.57566159032444
194,286.7004661,284.797028,287.2374834204283,286.8821196,287.55219213177577,286.3213483318069,284.7856673,287.9556461936034,286.49422404614023,286.7546422,287.4601205172778,286.4391458,284.61593851950124,286.37320864137007,287.12156964056743,287.68487102798923,286.59293112488734
195,286.68205569816746,284.69398026465257,287.2355598204283,286.979098,287.46888483060343,286.4139753318069,284.88151510345045,288.08574527861555,286.4031777461403,286.8763834786226,287.2882420508647,286.38850889285175,284.59247251715203,286.3259821480065,287.1595461749204,287.6617639279892,286.7067545433835
196,286.7702172,284.7462045,287.2308609760758,286.804073,287.65070206638126,286.29902520649085,284.6266106,288.210257153215,286.4543375290827,286.6990119,287.16629546941846,286.4266051,284.61015254477877,286.51876467835257,287.2530119056834,287.63053001645386,286.65468728096005
197,286.7853845,284.9168334,287.2516940903697,286.7099819,287.59030303457166,286.2671874637148,284.8154171,288.05912739320945,286.4050334421478,286.8062589,287.3105028444451,286.4151366,284.50536666305874,286.5481052423312,287.11340362215157,287.5576403197579,286.63470631457585
198,286.669463,284.9031804,287.2498138469365,287.0858046,287.5847929552827,286.6184993351549,284.7901983,287.9503706800459,286.410788491659,286.7881677,287.35148351632415,286.3019261,284.58620869684404,286.5821881813606,287.05318396441635,287.59814938884136,286.59595148026773
199,286.6955429,284.7287236,287.18134006873555,286.797978,287.5432319270887,286.4409424290401,284.629789,288.0435650654733,286.5456325860261,286.7784667,287.22977129907025,286.201525,284.5593391488266,286.56897466712746,287.156769578619,287.5585598242796,286.737177462502
200,286.6808245551562,284.6966044429243,287.0899211,286.6599305,287.5803063063449,286.3577539,284.83147385875674,288.09346317988127,286.4628812,286.9567142113979,287.24839401332946,286.16519110082146,284.6203695803247,286.3008093310186,287.2038569392814,287.6160818,286.64678119964964
201,286.7067083,284.7106405,287.142613,286.7509189,287.57196549522854,286.5651595,284.7069725,288.11726254614075,286.6516216,286.9192016,287.1741177131486,286.2446741,284.5239500170607,286.3354691197114,287.08533225552543,287.5186437,286.7531033366268
202,286.705846,284.7126269,287.3243993,286.8821674,287.509670123806,286.8177036,284.7834717,288.15238233359156,286.686288,286.835717,287.26111671185487,286.3647016,284.71267412753195,286.4602946494579,287.2941201932793,287.7093635,286.60216308010115
203,286.7682098,284.8236852,287.234372,286.9243246,287.6858292651946,286.5605244,284.6894624,288.09215226091845,286.6737632,286.852952,287.25036644303015,286.4966497,284.68977202853864,286.50160045962866,287.2362961378054,287.6862193,286.67809065820086
204,286.7350125,284.8654739,287.2785562,286.6826457,287.6654374456575,286.7275126,284.7143899,288.22316223669407,286.7164387,286.8006136,287.2379434200886,286.5785594,284.6095082955409,286.57698606301886,287.24665151931407,287.6051071,286.69365461756746
205,286.5710058,284.8455686,287.3301461,286.6951957,287.5997162399854,286.6717056,284.6953273,288.1696822296612,286.6618825,286.8046152,287.23628611342815,286.2703158,284.6424789859609,286.65136616400315,287.4190120139457,287.6384263,286.6687523057706
206,286.6324768,284.8766463,287.2918195,286.8989297,287.598362638725,286.5039298,284.6816801,288.16795222809833,286.6389058,286.9231634,287.24705481194803,286.3050346,284.657493183832,286.62621076422187,287.3226989127527,287.6535992,286.62227400314913
207,286.6448975,285.0490914,287.2398807,286.7994872,287.72687129725136,286.647438,284.520641,288.1488063706506,286.5235354,286.7475979,287.1219636339311,286.4727085,284.84745476914514,286.41239739459775,287.33163877702447,287.8056842,286.75583551893243
208,286.6170402,284.8683197,287.224202,286.7732103,287.7874413019406,286.8510368,284.6733334,288.02813116953587,286.5860208,286.753791,287.06620273363063,286.4475356,284.79292298317966,286.2057315542416,287.1665628283948,287.7638256,286.6562859095346
209,286.5998069,284.8634493,287.1754911,286.8743703826042,287.6246860946826,286.7009258,284.8633276,288.01267114933756,286.6855636,286.7898842,287.1911078542981,286.3887153,284.610319114476,286.23497525349114,287.3095149644689,287.5963608,286.59282277711435
210,286.71316960549285,284.8644081899164,287.3363378822615,286.7365846637311,287.42618474137475,286.4414733233206,284.86870268983375,288.16179794461164,286.87865113328417,286.8365321957439,287.306111781912,286.3139752614448,284.7631229765002,286.29212257857586,287.19053671257393,287.91215387998744,286.63052843235704
211,286.6798139,284.8773129,287.2466636085884,286.7741216,287.5246004146763,286.5044483683509,284.9744628,288.50160462752575,286.8528479293514,286.733903,287.28241515000457,286.3963944,284.75770836868094,286.2743727668725,287.3055600786186,287.80338462906695,286.63458945724045
212,286.692566,284.8804667,287.2392242888336,286.9862702,287.5339321589788,286.5261171431386,285.0204152,288.13516846281715,286.63961012744835,286.7749853,287.2603277482546,286.3490436,284.41257554149155,286.26087150432033,287.20419263891387,287.4181819145503,286.60743127965276
213,286.7644191,284.6846032,287.3288335,286.77601669204546,287.5245309669425,286.4861644,285.0092954,288.01317166090865,286.5469031,286.8453809,287.0577207088597,286.2522552,284.6431925067625,286.23814824798166,287.1908216799073,287.6390243,286.66841401585936
214,286.674685,284.646433,287.2707486469365,286.6915757973485,287.61208275472217,286.6394134351549,285.0981098,288.22824724383145,286.643181291659,286.7884728,287.0915869848071,286.3749607,284.6432684233732,286.4601839597959,287.23152088159827,287.6106379888414,286.6723290924084
215,286.703411,284.5948162,287.2088026687356,286.9432363,287.641242765766,286.4340792290401,285.1532429,288.3298271273799,286.6198291860261,286.7455296,287.07028161163305,286.4074099,284.32054236084406,286.45001614504287,287.11377271268907,287.2870747242796,286.5663516931176
216,286.6739792,284.6422456,287.2528122,287.0043529,287.6478981983625,286.5337232,284.9830177,288.3056743941075,286.5448295,286.7990895,287.2130811088053,286.4706719,284.4292635332754,286.5109357441628,287.0829595091065,287.41212,286.6771656084244
217,286.6234051,284.8863334,287.4244914218795,286.8120491,287.6475084059467,286.5606080594254,285.0634543,288.4013408468862,286.6647286068725,286.8805866,287.2154994012095,286.4760562,284.6449908223353,286.6435468260099,287.3469562569831,287.68743291100634,286.6189565808453
218,286.6444997,284.9224076,287.3584741760758,286.7450674,287.61555331566626,286.54578270649085,284.954605,288.2598535619342,286.7283340290827,286.8048701,287.23118936148705,286.5266781,284.46283329336455,286.63381748167035,287.19373951779863,287.4590136164539,286.6326525401651
219,286.703438,284.8742681,287.41598376873554,286.91165,287.5018407175471,286.6282724290401,284.9487541,288.03266386536257,286.7093578860261,286.6721599,287.2293679995116,286.4157032,284.6728287545874,286.68950722275724,287.20768386976533,287.6651154242796,286.6900818588463
220,286.791313,284.869253,287.3105877,286.7038455,287.621447777848,286.7587316,284.8072721,288.10715523420964,286.5233129,286.7662197,287.24914394922666,286.2264093,284.6796041240279,286.46721954086377,287.2572015765354,287.6731867,286.8028188033658
221,286.8336184,284.9631407,287.182935,286.8514044,287.5698666778342,286.6199622,284.8901389,288.1455259220437,286.5917593,286.7567659,287.33630783055025,286.2972837,284.5455959713168,286.35184757986195,287.35907746662207,287.5395916,286.68215034316796
222,286.7286636,285.0101528,287.2851242,286.8291174,287.49534148873505,286.5284425,285.0466074,288.110078574471,286.6151094,286.6479816,287.3411085721888,286.3979278,284.6370795066763,286.3662681867472,287.3817727907608,287.6326582,286.604983971782
223,286.7503743,284.8042385,287.2846078,286.6343745,287.5970319606573,286.5885522,285.0230263,288.0648182620408,286.6549168,286.7320845,287.2710133195265,286.5416118,284.5695708551909,286.33870392317095,287.3058818520884,287.5646427,286.5429947408809
224,286.8128919,284.7560723,287.2604646415633,286.7692813,287.53218163644954,286.6005797551156,284.8556241,288.19175776751206,286.741677057405,286.747464,287.14464519892664,286.4424849,284.64721677292357,286.4150987899471,287.52640270786975,287.66391862142933,286.60180904242316
225,286.699,284.9113687,287.1405602638895,286.9580942,287.4733997567494,286.63300917559275,284.9186551,288.13284080585595,286.67776596037237,286.784924,287.178590935472,286.2440356,284.61258026821906,286.40845886375337,287.55238336045153,287.61650799441236,286.5998273912989
226,286.6800325,285.0354406,287.1243174538325,286.8451887,287.4120556617513,286.60817589274757,284.8656369,288.1764451084519,286.7450491110839,286.8253749,287.261864939773,286.1904727,284.709553107371,286.3615375611126,287.4125880114261,287.73521217805046,286.57705173459357
227,286.6408703,284.9309133,287.2272694638895,286.8059959,287.4446308170588,286.5505389755927,285.0185286,288.1635031931656,286.5897539603724,286.8641333,287.29149342591023,286.3514206,284.6046291984202,286.26738162915944,287.3288278494218,287.60848339441236,286.5737526219325
228,286.6141688,284.9247426,287.2218401,286.6767115,287.47425829774943,286.6526976,285.1016576,288.1925525492665,286.7846045,286.8713385,287.0922278161088,286.4941619,284.36828122131845,286.510958419274,287.3149644579114,287.3613292,286.5407315418698
229,286.6219665,284.9333961,287.3559552,286.8660754,287.654242923806,286.5037973,284.8921912,288.02641233359157,286.9969681,286.805515,287.18360191185485,286.4139282,284.51163672753194,286.601074349458,287.3967507932793,287.5062006,286.58513428010116
230,286.610598,285.0844714,287.257052,286.8997543,287.59505776582483,286.477684,284.9394021,288.2009822616999,286.7773622,286.6911564,287.2015719437702,286.3924161,284.7310146296031,286.5131371595193,287.44724083840185,287.727898,286.64717635951166
231,286.72066389527726,284.97994724010215,287.3006586,286.867106794697,287.6670730456575,286.6589549,284.8832759461813,288.1815022366941,286.8683314,286.69588167091445,287.1168423200886,286.3999814476571,284.5684793955409,286.50043046301886,287.2946387193141,287.5636444,286.6684471175675
232,286.6901396,284.7259107,287.4204754,286.97650132301135,287.6290237399854,286.6182546,284.8695704,288.0057222296612,286.5774864,286.6241424,287.1790274134281,286.2718766,284.7195734859609,286.58407316400314,287.36836421394565,287.716336,286.64717630577064
233,286.7628716,284.7542032,287.4166387,286.7758471,287.495478338725,286.4233374,284.6756754,288.04278222809836,286.3946536,286.6244622,287.27756391194805,286.1752684,284.858615683832,286.4772581642219,287.2917976127527,287.8568482,286.72984840314916
234,286.7791688,284.6667756,287.4136814,286.8152489,287.456762338725,286.4010448,284.7139748,287.9962622280983,286.5156281,286.6682773,287.31596221194803,286.2061652,284.639704483832,286.4491333642219,287.2076317127527,287.6356224,286.71941140314914
235,286.8216317,284.7347098,287.4433608638895,286.9162,287.53467503872497,286.6623394755927,284.7990512,288.07381222809835,286.5832843603724,286.5102275,287.2224197119481,286.4832636,284.66065718383203,286.3458357642219,287.3151680127527,287.66510499441233,286.61028060314914
236,286.6986337,284.7272119,287.3525514638895,286.8793221,287.623148738725,286.55779797559273,284.7946325,288.22368222809837,286.6774545603724,286.7162578,287.33894051194807,286.5180591,284.680340483832,286.5579862642219,287.38317131275267,287.68499649441236,286.58037330314914
237,286.7776617,284.8013911,287.3519398,286.649711,287.451835638725,286.4790192,284.8653611,288.24721222809836,286.707996,286.7726538,287.3315343119481,286.5218471,284.609370283832,286.7698958642219,287.1854512127527,287.6049676,286.56618270314914
238,286.7891513,284.859587,287.2564043,286.8551789,287.48843253872496,286.5230172,284.9909649,288.22058222809835,286.6871243,286.7954876,287.11880471194803,286.3618497,284.558205883832,286.6814482642219,287.3635261127527,287.5532622,286.59569320314915
239,286.8674942,285.0410738,287.2452248,286.9014694,287.576202538725,286.5337497,285.0064805,288.08821222809837,286.6301682,286.8032577,287.39874981194805,286.3216188,284.629101783832,286.70302596422187,287.4899795127527,287.6249077,286.70647200314914
240,286.7197471,284.9245147,287.2955364,286.965924,287.705665638725,286.6267682,284.9995914,288.12028222809835,286.5631928,286.9144823,287.33007721194804,286.3423032,284.492660883832,286.5669971642219,287.5368271127527,287.4870243,286.7042747031491
241,286.6292367,284.9806388,287.2481862,286.8473715,287.534006638725,286.5172849,285.0014821,288.1686522280983,286.4843762,286.7986996,287.28062621194806,286.3637587,284.574558183832,286.4982811642219,287.4599772127527,287.5697874,286.6512962031491
242,286.6673166,284.8592805,287.3257146,286.7801258,287.4643062708192,286.6569754,284.9979162,288.0844862553876,286.4754962,286.709037,287.52282583965365,286.4296749,284.7888855597422,286.3460450924358,287.4882581301062,287.7752938,286.5326342587011
243,286.7161147,285.0839907,287.3814068,286.8067717,287.47721496224534,286.5941144,285.0240222,288.14605530200134,286.4620287,286.7964823,287.3834720556775,286.4565835,284.6915289382921,286.3544948954129,287.4553400657406,287.6805985,286.50372318402015
244,286.6895552905962,285.0055039485955,287.2506357,286.9926724,287.5790479326957,286.6663291,285.0404874584205,288.1122292954679,286.5986345,286.657005690742,287.36277863180754,286.38136758928795,284.5588596823488,286.36190056859124,287.3620012098696,287.5512702,286.56376932532163
245,286.7382424,284.7470189,287.29435376873556,286.7207067,287.5881967523188,286.4973283290401,284.9768749,288.21871518383756,286.7750989860261,286.7383028,287.2345013905321,286.2153023,284.703846022299,286.4686150822014,287.42543383643266,287.7036995242796,286.5414905573382
246,286.7089215,284.7177682,287.3106142888336,286.8289051,287.56419294580127,286.53965374313856,285.20479,288.2738018256994,286.50945782744833,286.8781157,287.3090360807972,286.1693039,284.84519131368404,286.59596753124674,287.5185053391902,287.8554358145503,286.6031110515349
247,286.7209295,284.8394101,287.27124356873554,286.9150708,287.5465686399639,286.71472012904013,285.0192412,288.04183600453683,286.5556333860261,286.8445048,287.2411260815683,286.4232749,284.7774823800807,286.5166457391116,287.65327082885767,287.7789117242796,286.5996621541915
248,286.6796971,285.0097388,287.2089948,286.9531664252368,287.5129965245009,286.4876159,284.9937799,288.16053700874824,286.6376782,286.7935322,287.124196380343,286.832965,284.8559045393562,286.2535311961371,287.55258352867907,287.8540743,286.5482493696887
249,286.7722533,284.8345924,287.1302718,286.8252642203598,287.5405885506648,286.516893,285.055014,288.29543055032866,286.6157341,286.7473865,287.1035744934761,286.6936815,284.8802035201467,286.4596291995147,287.5427335653987,287.8786528,286.5856057626828
250,286.7697645,284.6234049,287.3343518204283,286.6907198,287.4951075911656,286.40017173180695,285.009653,288.21702502093177,286.68967154614023,286.7308141,287.18865545688743,286.3274881,284.56885928815336,286.63175507336115,287.4872296446189,287.6382042279892,286.539179287789
251,286.7898927,284.7641825,287.2840847760758,286.840986,287.4775523943705,286.6075077064909,284.9756296,288.056483165034,286.7104400290827,286.5672456,287.0671539992685,286.3267114,284.77311586010023,286.83566323309645,287.39687102794807,287.79531811645387,286.63780897474527
252,286.692878,284.7456155,287.3108141687356,286.9447821,287.4427853901867,286.7305678290401,284.7345262,288.00838253988934,286.5592268860261,286.7140085,287.1664009072282,286.4223002,284.8722928085452,286.41321682058634,287.3727530507535,287.8748257242796,286.6406155261407
253,286.7444117,284.8078002,287.295934,287.0438913,287.5031630212851,286.7510428,284.878029,288.1645323304658,286.8211766,286.7314827,287.4210242088946,286.585704,284.5862283232742,286.2232366498954,287.3838552908933,287.5815809,286.53944947485815
254,286.6969879,284.7287536,287.2728868,286.856203,287.6154649639342,286.5561818,284.8800503,288.38488225935555,286.7549316,286.739358,287.14395814155006,286.6468957,284.47444842640977,286.2918473598474,287.3817290366124,287.4686192,286.51402815557935
255,286.6973936,284.9295321,287.206472,286.6190483,287.4972231456575,286.4304661,284.9060025,288.40118223669407,286.6296336,286.7224296,287.2896854200886,286.2986843,284.5431848955409,286.4129562630188,287.31640701931406,287.5380824,286.5343834175675
256,286.6296575,284.9247129,287.1887147,286.8887338,287.56761293998545,286.487912,284.9114885,288.0028522296612,286.6595006,286.7381042,287.3740593134281,286.2810652,284.7453783859609,286.56513996400315,287.3451657139457,287.7424137,286.54890970577065
257,286.6226786,284.7611963,287.3019656,286.9155461,287.636558138725,286.5314394,285.0370063,287.98524222809834,286.6693932,286.7527652,287.1819076119481,286.4478484,284.859668183832,286.6085024642219,287.1206247127527,287.8579118,286.60555030314913
258,286.7290965,284.6406355,287.3179866,286.7948034,288.04962878579187,286.4058071,285.0658008,288.7706778478627,286.8004399,286.6231935,287.36615780900695,286.65704,285.41394908577416,286.4334628717679,287.20870055975155,287.6037326,286.8499190265038
259,286.821775,284.8934163,287.2844967,286.7440714,287.94704369043916,286.5389947,285.13293,288.1757406106668,286.9046005,286.7579332,287.2051238640944,286.3575182,284.4871389273699,286.3186106012279,287.17981612458453,286.904221,286.85330921653735
260,286.72838428022226,284.92840257116626,287.2319162888336,286.9264383,287.67345498348175,286.5829365431386,284.9208331815882,287.7883486254679,286.6468438274483,286.72532802368784,286.83859808396284,286.19624974480246,283.97233745212077,286.4755203007457,287.12727412128993,286.7578139145503,286.57299457396846
261,286.7441246,284.8064926,287.23630316873556,286.9571455,287.59580780808716,286.57625662904013,284.9703913,287.74276313758145,286.5536686860261,286.6188244,286.8815858310601,286.2163759,283.83007746033525,286.5568334634728,286.9574563396924,286.7473106242796,286.39775389492405
262,286.797318,284.9435966,287.2800310778542,287.0915165,287.56055905536243,286.664223305798,284.893915,287.6602867200928,286.54400179299637,286.764084,286.9630139701116,286.2695649,284.02444673232566,286.5076044234039,287.0931520639684,287.06700690951834,286.4138632293267
263,286.7337963,284.9096926,287.445233095876,287.0676102,287.43482265034663,286.76677697763785,284.987619,287.81026279421576,286.85982063957795,286.7743517,287.2265678054781,286.2544689,284.23686229521616,286.53507938386105,287.0351180190702,287.48954617172274,286.5293635592777
264,286.7130187,284.9484804,287.25193308838124,286.8972359,287.4974990526026,286.3731687648802,284.852324,288.0986962066923,286.65288724939086,286.6517332,287.1269722929224,286.411543,284.5056003790778,286.58168540768406,287.1101698189385,287.6120768299335,286.5108373773226
265,286.7798773,284.925457,287.2128125801014,286.7246767,287.5178926644502,286.44933789542324,285.0810554,288.028125874563,286.6938391628817,286.6100469,287.03236916667714,286.609119,284.6056829120777,286.6987877129165,287.1549099970588,287.6041781035653,286.5321496389453
266,286.6977136,284.9410296,287.1738839469365,286.9364669,287.4805626524237,286.63720053515493,284.9042028,287.96448042844617,286.701307191659,286.6473172,287.2468992797699,286.5719169,284.60945515309817,286.5317685126898,287.2710149615573,287.5962992888414,286.5470892040558
267,286.8166589,285.0339095,287.17878906873557,287.0107301,287.5454553015306,286.71288852904013,284.9898429,287.9428910493289,286.7780934860261,286.8023292,287.39010036422496,286.2795136,284.52213133953694,286.6177771509378,287.2073326543795,287.5118650242796,286.61663580053107
268,286.6781900236369,285.09313516770186,287.3207566301617,286.9897391,287.4358240317765,286.4448969386219,284.9738521180701,287.91188675956687,286.8739392191282,286.8408427037109,287.30081828856595,286.34671371908973,284.5621467146479,286.398865949677,287.2010540206908,287.63832589804554,286.6885259377206
269,286.6867336,284.7938282,287.3195910781884,286.8006703,287.4203787902099,286.4526406173492,284.7797456,288.12924080784666,286.9087100077962,286.8428185,287.3716041374848,286.3822433,284.77167100917455,286.34973174071047,287.1182414047884,287.7914377103504,286.62277588122555
270,286.6799103,284.7766269,287.3123091638895,286.7857047,287.47070489864575,286.5276214755927,284.8774877,288.21231855125603,286.9299302603724,286.7202976,287.18714224495454,286.5048675,284.73110459365205,286.21935111363223,287.1639581428149,287.7324891944124,286.56029427528455
271,286.6900476,284.7551661,287.3168467801014,287.0277303,287.61301497932783,286.4296903954232,284.9270822,288.11591890972426,286.8228788628817,286.7373984,287.3218614917649,286.5159468,284.74023090594943,286.4002095743878,286.9821871142066,287.77729810356533,286.62631707315796
272,286.7727052326067,284.8433853586827,287.2471588888336,287.0389056,287.5682337831779,286.4077083431386,285.106836068804,288.00039722145493,286.72883832744833,286.8057502592454,287.36023262488743,286.5024585658252,284.6350973591757,286.5242760804844,286.862519458067,287.6429892145503,286.50253256636364
273,286.6140197,284.9119404,287.28699906873555,286.6366916,287.54477548878066,286.3485368290401,284.9948212,288.1332880548551,286.7517489860261,286.6953585,287.09198183466765,286.5119658,284.67837313814846,286.5333922536271,286.97149029397315,287.6787105242796,286.5171964147195
274,286.6074605,284.9559096,287.3068788,286.8393315,287.60146040836025,286.5097615,284.9059883,288.1239577759898,286.7446463,286.7105541,287.32590657740724,286.5994421,284.8406688061985,286.4214611892474,287.0508353476867,287.8386626,286.6505318304328
275,286.7700354,284.8387699,287.319467,287.0253196,287.49989536799006,286.4987821,284.9381297,288.29177416756204,286.6923114,286.8109584,287.2788326191596,286.5774463,284.64901024744324,286.4031440932781,286.9575529265579,287.6450102,286.6142373301538
276,286.7236576,284.7859238,287.3703718,287.0256519,287.48420767243255,286.4683107,284.8989031,288.31126623761867,286.7126295,286.8769468,287.12656130914485,286.5378564,284.570831645491,286.48181890308416,286.9053477733581,287.5660159,286.42385542863394
277,286.6165661,284.8295402,287.3407825,286.7328687,287.56465833432617,286.3460896,285.0064054,288.0679887033787,286.6506508,286.743663,287.1450097706697,286.4022775,284.9568919130544,286.66502761691896,286.82220607706483,287.7819765,286.61772671870125
278,286.6899471,284.8650641,287.38984366435193,286.7570193,287.5739136892358,286.3690828558051,284.9053074,288.2218213817083,286.893695230008,286.6728257,287.1829008277751,286.3317703,284.78754687805446,286.45344261717906,286.79400550395195,287.71359357272235,286.68949274843106
279,286.6205869,284.8387009,287.33475903458105,286.8870956,287.62410319837204,286.3785555534149,284.9338183,288.17012270475607,286.71099756431875,286.6730947,287.2111409503208,286.2933486,284.6223585342942,286.2566359918533,286.88965254750417,287.6377406623135,286.63974323536024
280,286.6170548,284.8251054,287.2188984888336,286.9055772,287.5904055264073,286.3977951431386,285.0304249,288.07343435599785,286.6218484274483,286.7920499,287.25330360836875,286.2874288,284.68724374341565,286.2164991741058,286.9509442164822,287.6817600145503,286.53528043452127
281,286.722452,284.9476742,287.3043900538325,286.7902512,287.5140912102725,286.6578025927476,285.0632873,288.2367741261564,286.74889821108394,286.8353206,287.2857173380686,286.4153314,284.88163839540977,286.27566056943743,286.91448006590133,287.9042863780505,286.6167206869016
282,286.59909849828125,284.9305774922544,287.27801957818843,286.5940817,287.6423770394089,286.6502561173492,284.99940518300997,288.2107925033933,286.88165720779614,286.8552344612313,287.26510308597443,286.6447187369231,284.7407882225896,286.3960839831312,286.8443900576722,287.7692839103504,286.6425947720421
283,286.7445344,284.7877384,287.2816060638895,286.8992796,287.5622620343924,286.5504621755927,284.9195434,288.1454587473278,286.71460956037237,286.9317922,287.3024083335721,286.3817623,284.56041991149203,286.35545507083054,286.755275789583,287.5632620944124,286.6250143161437
284,286.6957193,284.7182519,287.2446050638895,287.0149099,287.5700838643167,286.6648085755927,284.8264144,288.1381154266285,286.5580386603724,286.8363954,287.3256517569736,286.3878621,284.6843478232303,286.5398542229112,286.79288508779365,287.68886269441236,286.642913627555
285,286.7201029,284.9195662,287.2588799687356,286.9971429,287.57794492292595,286.8239393290401,284.8172577,288.3272069694161,286.7144917860261,286.7990187,287.40435768399726,286.3261518,284.7045413292326,286.5191809026152,286.78011636534666,287.7052394242796,286.66745405129217
286,286.7258939,285.0009106,287.3811008,286.8974294,287.4273589586485,286.7810092,284.9549361,288.3248272557651,286.834549,286.8099545,287.25570044382744,286.2195963,284.76322755410916,286.44785286108,286.82692638389005,287.7604308,286.6751861102406
287,286.6614217,284.9597591,287.2775466,286.7217661,287.4474294833078,286.5904501,284.9336236,288.15340598930345,286.692177,286.8420901,287.2822282637482,286.2936942,284.70405460937064,286.5303492368857,286.9925714290401,287.6497696,286.72614633679575
288,286.6810355,284.8522985,287.2895591687356,286.8042211,287.5599147096764,286.4077668290401,285.2112685,288.1198348378978,286.7392380860261,286.8713591,287.3809327289843,286.3923423,284.5422719822153,286.34762510077707,286.892320435117,287.5073249242796,286.6608241661712
